"time","prev_time","pause_mean","pause_cnt","pause_cnt1s","pause_ratio","pause_ratio1s","event_cnt","event_keyboard_cnt","event_mouse_cnt","event_focus_cnt","event_browser_cnt","src_id","ui_id","tgt_len","user_id","edit_distance","rank"
"43230","400600","2211.35294118","17","5","0.86960444136","0.744136016655","65","38","26","1","0","15","1","19","9","10","10"
"198938","43230","2259.35443038","79","29","0.89720918075","0.763333299822","276","169","90","17","0","16","1","23","9","15","5"
"402338","198938","2406.64137931","145","59","0.867337909917","0.758499072919","633","441","149","17","26","17","1","41","9","20","7"
"229233","402338","2065.05319149","94","28","0.846802161992","0.686777209215","403","286","105","12","0","18","1","30","9","9","4"
"911081","229233","3371.38823529","255","107","0.943608746094","0.858761185888","758","392","313","53","0","19","1","32","9","27","9"
"51203","911081","1520.57692308","26","9","0.772122727184","0.597933714821","119","85","27","7","0","20","1","9","9","4","5"
"319474","51203","2474.30508475","118","43","0.913902226785","0.792377470467","391","238","131","22","0","21","1","22","9","24","15"
"116829","319474","2469.2195122","41","14","0.86654854531","0.757440361554","169","142","18","9","0","22","1","16","9","7","11"
"219544","116829","3217.79365079","63","24","0.923372991291","0.837025835368","216","134","73","9","0","23","1","14","9","13","15"
"259711","219544","3101.97368421","76","28","0.907739756884","0.806276977101","294","161","122","11","0","24","1","25","9","12","8"
"330304","259711","3275.80208333","96","31","0.952083535168","0.840519642511","332","58","250","24","0","25","1","17","9","9","11"
"92057","330304","1424.64705882","51","18","0.789261001336","0.62401555558","207","179","23","5","0","26","1","16","9","9","13"
"33223","1","2588.08333333","12","6","0.934804201908","0.830027390663","40","27","12","1","0","0","2","25","8","1","9"
"85816","33223","2768.20689655","29","12","0.935466579659","0.823366272024","159","92","62","5","0","1","2","40","8","2","3"
"44023","85816","1248.10344828","29","9","0.822183858438","0.546146332599","138","94","43","1","0","2","2","27","8","5","1"
"48758","44023","1123.67741935","31","9","0.714426350548","0.483223265926","147","109","37","1","0","3","2","16","8","5","17"
"39056","48758","1396.48","25","5","0.893895944285","0.564497132323","55","47","7","1","0","4","2","23","8","4","11"
"20645","39056","3209.0","6","2","0.932622911116","0.85890046016","23","0","22","1","0","5","2","25","8","0","1"
"130109","20645","1299.77906977","86","32","0.859133495761","0.624722348185","249","216","32","1","0","6","2","31","8","15","1"
"98246","130109","1516.86206897","58","21","0.895486839159","0.6940435234","173","153","19","1","0","7","2","32","8","10","9"
"64315","98246","1287.86046512","43","13","0.861043302496","0.632480758765","162","155","6","1","0","8","2","21","8","7","1"
"90615","64315","2750.19354839","31","11","0.940859681068","0.815383766485","107","70","33","4","0","9","2","16","8","4","1"
"33407","90615","2387.07692308","13","5","0.928907115275","0.78558385967","60","44","15","1","0","10","2","22","8","2","1"
"115062","33407","3588.86666667","30","16","0.935721610958","0.877361770176","131","88","39","4","0","11","2","30","8","4","1"
"47948","115062","1137.91891892","37","11","0.878097105197","0.590973554684","119","92","26","1","0","12","2","31","8","7","1"
"19920","47948","1849.8","10","7","0.928614457831","0.85436746988","31","4","26","1","0","13","2","21","8","1","10"
"230296","19920","1384.48461538","130","34","0.78152898878","0.579966651614","422","398","23","1","0","14","1","50","8","25","14"
"81611","230296","1236.77083333","48","13","0.727414196616","0.483451985639","175","158","16","1","0","15","1","22","8","9","2"
"131749","81611","1697.8125","64","19","0.82475009298","0.661257390948","222","208","13","1","0","16","1","23","8","12","3"
"279736","131749","1362.1242236","161","37","0.783960591415","0.561118340149","638","626","11","1","0","17","1","42","8","22","7"
"96946","279736","1652.0","43","13","0.732737812803","0.557588760753","193","180","12","1","0","18","1","25","8","14","1"
"156590","96946","1111.65486726","113","29","0.802203205824","0.540973242225","329","323","5","1","0","19","1","34","8","22","1"
"59859","156590","1540.16666667","30","10","0.771897291969","0.599208139127","124","114","9","1","0","20","1","10","8","7","1"
"90902","59859","1545.34883721","43","14","0.731007018547","0.561241776859","218","189","28","1","0","21","1","23","8","19","3"
"115318","90902","1981.2","50","21","0.859015938535","0.753741826948","166","123","39","4","0","22","1","16","8","10","2"
"61328","115318","908.765957447","47","16","0.69645186538","0.479650404383","178","169","8","1","0","23","1","16","8","4","4"
"89718","61328","1293.62264151","53","14","0.764194476025","0.56731090751","175","165","9","1","0","24","1","25","8","8","13"
"119357","89718","1798.52631579","57","22","0.858902284742","0.712182779393","177","150","24","3","0","25","1","15","8","7","14"
"76242","119357","1399.71428571","42","16","0.771071063194","0.618753442984","161","151","9","1","0","26","1","19","8","7","9"
"105511","1","1504.30909091","55","19","0.784155206566","0.616125332904","212","171","36","5","0","0","1","24","69","5","1"
"157319","105511","2286.51851852","54","22","0.784851162288","0.674889873442","298","233","58","7","0","1","1","33","69","24","5"
"154706","157319","2130.16071429","56","20","0.771068995385","0.656593797267","288","269","18","1","0","2","1","32","69","19","5"
"125706","154706","1499.15625","64","30","0.763257123765","0.598324662307","257","229","27","1","0","3","1","20","69","12","10"
"62656","125706","971.976744186","43","13","0.667055030644","0.425801200204","176","152","23","1","0","4","1","19","69","11","9"
"103293","62656","1484.85416667","48","16","0.690008035394","0.522949280203","286","247","36","3","0","5","1","22","69","20","16"
"263224","103293","2536.01190476","84","28","0.809291705923","0.69645625019","420","383","32","5","0","6","1","33","69","22","15"
"192678","263224","4935.23529412","34","13","0.87087264763","0.820498448188","204","186","17","1","0","7","1","33","69","22","8"
"165285","192678","2080.56060606","66","26","0.830789242823","0.703463714191","291","205","76","10","0","8","1","28","69","19","6"
"162280","165285","3163.04545455","44","22","0.857616465368","0.794749815134","226","166","55","5","0","9","1","16","69","5","3"
"125268","162280","1895.11111111","54","19","0.816936488169","0.668127534566","219","179","37","3","0","10","1","21","69","12","4"
"228076","125268","2261.8902439","82","29","0.813215770182","0.691716796156","404","323","77","4","0","11","1","37","69","20","9"
"230798","228076","2348.27631579","76","34","0.773269265765","0.67884903682","483","412","66","5","0","12","1","36","69","17","8"
"65676","230798","1536.12903226","31","10","0.725074608685","0.558072964249","140","130","9","1","0","13","1","20","69","8","3"
"144521","65676","1767.61428571","70","26","0.856159312487","0.714553594287","232","146","76","7","3","14","2","43","69","14","6"
"57238","144521","1587.03333333","30","12","0.831807540445","0.672280652713","112","58","51","3","0","15","2","21","69","6","10"
"168965","57238","2572.05454545","55","25","0.837232562957","0.746693102122","257","210","44","3","0","16","2","17","69","19","10"
"135911","168965","2285.03921569","51","20","0.857450831794","0.745127325971","198","138","56","1","3","17","2","43","69","11","3"
"47004","135911","3090.64285714","14","4","0.920538677559","0.820717385754","40","24","15","1","0","18","2","31","69","3","8"
"68530","47004","1704.05555556","36","14","0.895169998541","0.733751641617","87","59","27","1","0","19","2","31","69","12","11"
"37589","68530","1424.35","20","7","0.757854691532","0.579398228205","88","56","31","1","0","20","2","12","69","6","14"
"103077","37589","2342.8","40","21","0.90914559019","0.816894166497","108","70","37","1","0","21","2","23","69","13","10"
"29383","103077","1175.66666667","21","10","0.840247762312","0.641084981112","61","31","29","1","0","22","2","17","69","5","3"
"192353","29383","2012.22891566","83","41","0.868273434779","0.75637499805","275","205","69","1","0","23","2","16","69","14","14"
"87959","192353","2338.46875","32","14","0.850748644255","0.749837992701","132","97","34","1","0","24","2","27","69","7","8"
"41935","87959","1159.15151515","33","10","0.912173602003","0.621127936092","68","28","39","1","0","25","2","16","69","6","3"
"80051","41935","2152.0","34","12","0.914017313962","0.747098724563","82","42","37","3","0","26","2","19","69","7","4"
